suburb,HOLDEN,FORD,MAZDA,VOLKSWAGEN,HYUNDAI,MITSUBISHI,SUBARU,NISSAN,HONDA,KIA,BMW,MERCEDES,AUDI,SUZUKI,VOLVO,JEEP,LEXUS,PEUGEOT,SKODA,LAND ROVER,RENAULT,ISUZU,PORSCHE,MINI,CITROEN,FIAT,ALFA ROMEO,TOTAL
GUNGAHLIN,0.9352742299409831,0.8601331164625358,1.009719698851005,0.9767901656792347,0.9184470722501198,1.1559359299792533,0.8196566149752686,0.8359832897813925,1.1889827868605365,0.98971838478602,1.2148524673796037,0.9730359667943395,1.3124362216602334,0.8463225184442236,0.8391310172015728,1.5352314760252532,1.0902134491507758,0.8672318239279876,0.9141555121982529,0.6954498434509387,1.1844550534756904,0.9504681208164684,0.4366547296758708,1.136834419015776,0.2850420610728705,1.073486717956162,0.11911684169834419,1.0
CALWELL,1.2753816724121632,1.2232667463359914,0.9998486897417491,0.647327759486494,1.0969079736420912,1.2746519643714527,0.8562624896633934,1.2341158335382418,0.7908920533030374,0.9900559805966348,0.8446073102250884,0.637324202025113,0.7550798500967346,1.2100904144033178,0.4839407609784827,1.261685636470062,0.8134377564922235,0.6842010437602638,0.7299811804233217,0.6794723815758494,1.1271065095751716,0.638434360255479,0.6346015639246142,0.7262376871903815,0.9863308764810718,0.40522750467475355,0.4946159248235963,1.0
FRANKLIN,0.7660397487947552,0.8802658038280121,0.9691003117264034,0.9848280157886642,1.0301187420203128,0.8735789686623737,0.8746559934095838,1.0960389962187014,1.4777155882836799,0.9457747756809582,1.2875598380222932,1.0609127782453882,1.4646623664922982,1.013764928345207,0.8086366472510222,1.1983468261137558,1.2410149176265688,1.1191912140271911,0.7684461334755508,1.192126451174613,1.2840878975768326,0.2327533956194487,0.4544494365278655,1.7292383687368014,0.7910885205951349,1.3203672484180093,0.4958845322112887,1.0
BRUCE,0.7353257104758181,0.6733865822276685,1.045994485954891,1.408838856704443,1.174965880437608,0.941406437171249,0.8351570618768219,0.8260311077601854,1.4192328362999995,1.180609720595594,1.3149863979832122,1.072924924738203,1.2379380303341092,1.1444948012276104,1.0623512783975717,0.9169516097495839,1.6904974169066884,0.765007396373191,0.9304615191047992,0.8119510320597277,0.7618611359463705,0.18494829375648672,0.5777764756435798,1.1571124019636605,1.3619823763582528,1.1836876491473138,0.656725099460074,1.0
MONASH,1.2482225583967095,1.1535233477992803,1.073967002040371,0.8264654836133708,0.9734832645047884,1.0472691166774681,0.8222166150827382,0.9867248680255204,1.0107430966941957,0.9373939712413387,0.6670619242026337,0.6162631434178067,0.5432968152790769,1.2742888211973427,0.6889240656033595,0.8153344907702148,1.2083336923516337,0.8458497561356023,0.9742313325983482,0.7707990374151223,1.2033871625752512,0.681642512709795,1.1615148329781708,1.0661588019307051,0.5265420369439167,1.189794687094356,0.6601133624921897,1.0
CHISHOLM,1.4268969548243076,1.3667136611624129,0.9560546595619331,0.553665501373601,1.0129929744193222,1.2874284892602115,0.7857838918800434,1.384527895166203,0.8163970374537942,1.0722401921664708,0.5337708466371305,0.490255592325808,0.33461319954496954,0.9603800699554537,0.3461428478443229,0.9618021529810541,0.6830042628600125,0.6954358179656017,0.665709888325666,0.4100612714519393,0.6595958913225407,1.2453974767133964,0.3890608289786594,0.584378815996286,0.21164452720100094,0.6521456365259758,0.9286681735823332,1.0
BONNER,0.9121843325135613,0.903366007277916,0.9461987337042385,0.7969918399174198,1.139816057709155,1.0325972391753386,0.657304060274334,1.302577761577007,1.26199015985713,1.2509894524062288,1.149735337579381,0.597475978967333,1.0638107538173216,1.0026770259242217,0.48787330589933947,1.1834763366381347,1.0696275949528105,0.5834443882686541,0.9461739488102839,1.1008829467533796,0.6640512519639579,0.501523896363921,0.09792220281094752,0.294163054598069,1.0653705936323028,0.9848260095956438,0.2671260091386877,1.0
FYSHWICK,0.9124644874068394,1.3313465832380926,0.32637563285549276,0.9048391043680412,0.685099820162432,1.1458893857857588,0.4596722908307249,0.5479813245583539,0.3042654061626182,1.1908233243973316,0.6750519165379846,1.3382375289776076,0.5498043631279357,0.3940298109839756,1.0806226763061295,1.2555876795758336,2.3309757994300577,0.46689886304447337,0.35492420354058984,0.7800315811679448,2.3248931961803248,9.030202686803204,4.016043365099969,0.09808446650551914,0.8525582367224596,2.6270092655634825,1.469644276629571,1.0
NARRABUNDAH,0.8762975715844784,0.8725572614781056,0.9509212995942433,1.4152440407311206,0.8611832863890768,0.8402752095618662,1.2350682405230906,0.9144255805463307,0.8879921897998707,1.1114549634804873,1.1890520865992973,1.0667034307096734,1.3140505343560025,0.824893897041484,1.7101819651290038,0.826115358883105,0.841713843005938,1.9478048099538812,1.1055668234381746,1.286338166411967,1.330144481947485,0.43950812243238907,0.6865093179233679,1.0802562276634913,1.6005129259503739,1.0959335496969427,2.6753671948484192,1.0
PHILLIP,0.8478515243361527,0.7164154357399184,1.0231987239616025,1.4298138664688798,1.1039750924596154,0.932767517697016,0.862224665536276,1.0311323301823738,0.90056627639969,0.7934906282482592,1.3861747186517863,0.7727337228853117,1.8235955922015876,0.7944031359528326,0.8433454351070226,0.7594167463836992,0.9244875037845123,1.17664295516471,1.8684128213355193,2.03515651874785,1.0602033959052013,0.5057162013799662,1.1848889704839234,1.384236012751574,0.5371380841269986,1.1033981125741354,1.3467947550537245,1.0
PALMERSTON,0.9984175386109796,1.1435788351190326,1.0901852736353612,0.769113238712835,0.9611122578474993,0.99525603929749,0.9030200734427779,1.1138904331917652,1.144411965022992,1.2342737988044847,0.7965890414290827,0.801210171070736,0.7838160768248617,0.9940297504368475,0.5374064384855752,1.5854285700040884,1.0211287427375757,0.3199121839378799,0.5674405476358813,0.7545403530252016,0.568922276843069,0.9023234937816473,0.20134634757276268,0.5040451750978067,0.7667103587191563,0.5624961969088474,1.7850982248960194,1.0
CASEY,1.033980064656035,0.9382693907981918,1.1346049073849214,1.0373878260438172,1.0710044741740317,0.8905754708172011,0.836803884243112,1.2725131269213152,1.1922363948025905,1.0963324719936656,0.9183102181830145,0.8603271083832955,1.3028442187691671,0.8524165723479205,0.7573895888055999,1.52177523149172,0.830261457760082,0.7246056711500501,0.8976425713384717,1.091889662433037,0.9736218030397304,0.5839358902969343,0.4053798723295279,1.116299095126048,0.5513047383953623,0.4529997970911291,0.41469466719004094,1.0
AMAROO,1.1582480650516382,1.034932695198114,1.1085254849552637,0.9126464733303926,1.027477457879922,1.133553691120026,0.9759423436516275,1.1425079326908425,0.8415101323842674,1.1636997879068078,0.8911181150988654,0.8853037048019208,0.706501404576919,0.9575457222495325,0.7308450728148967,1.3538309764433898,0.8412211228496387,0.7341706526430161,0.8681511533695132,0.7215018829635701,0.6963344905494562,0.32869110802827,0.8214619821127007,1.1310345307024061,0.44686568235163043,1.032703899952676,1.400562478693989,1.0
CONDER,1.137061658497702,1.249672253512058,1.0056572573269853,0.6991537274726718,1.074901330326087,1.1791599357296312,0.9488143202943518,0.9928490973273643,0.8157197116996555,1.2822887951178874,0.7280234701211822,0.619081419988315,0.6948442825570277,1.8016452495722592,0.5536597063812365,1.0635950529297988,0.7687777521308335,0.865167389147125,0.7098740565267834,0.5830204483863021,0.8791930600189475,0.7968113807108735,0.8297433874608288,0.8308631491173211,0.3385280022888205,0.34770496620628855,0.9902773792443808,1.0
EVATT,1.23268607056631,1.208944307488256,1.2616281084481549,0.8674178393863491,0.9665335195758897,1.0854977806297477,0.8156567053131484,1.2350054135592596,0.9487374666572076,0.9431054249807032,0.3982693774457632,0.538112193173144,0.621545138242224,0.8939567401188957,0.6293229213107009,0.8000378639332513,0.36522683919079924,0.7850682556910007,1.1307565623563214,0.536004203812423,0.4114944687303293,1.132129672935989,0.6241342750592095,0.7291393217853203,0.5658695406817368,1.0461768797302713,0.8513007942903189,1.0
WATSON,0.849303870108615,0.8387549775469119,1.0082542629904563,1.2390889271634844,1.2187724556660267,1.0293679009201617,1.5362881629336487,0.9697594357683595,1.0241673631612562,0.8737855155504153,0.7483175643458936,0.694417219838064,0.8341682616986907,1.2061503472142443,1.2296480346910916,0.8052909030923665,0.36762491430039085,1.3309019024493807,1.1381810965805916,0.3923808007852656,0.6508799574335937,0.26813252305602275,0.5235269444439529,0.9436202253702339,0.7974190467571528,1.0530460647580473,0.8568904252442934,1.0
CURTIN,0.8398849812138622,0.8667787365676548,0.9747089396687523,1.4501394917686485,0.8949913288502775,0.7598219616570506,1.4177743869625867,0.7549158468271894,1.1376790931511487,0.7072226074066991,1.1995293388646269,1.1766646856731549,1.1855384147977208,0.6951625274578219,1.8791430431813492,0.7735465439354615,1.0299719361285786,1.3423599982982828,1.2755333407595593,1.7809151113786876,1.0742458249900386,0.5408818975024141,0.8448546080933935,1.2689921441402794,1.7234662368180846,0.7080746828373095,1.4404460459680561,1.0
BANKS,1.3758350587328296,1.3371350466434755,1.0806297203845365,0.5272521916263505,1.1056610966271074,1.3137379718726867,0.7360575289884392,1.2122564635507587,0.6195361568034589,1.3765110292186107,0.3300253814185703,0.32871271342848035,0.40969292865339724,1.4185073195423121,0.6518594853846653,1.5389917558229504,0.6725438372126069,0.4279906244574339,0.7808332477892977,0.9085073710073711,0.6697906588995698,0.6208264347177204,0.5387375245865812,1.1868220447167817,0.2344535150986764,1.0836413220449366,0.1469644276629571,1.0
KINGSTON,0.6482305714785584,0.5990511018469659,1.0980525660613396,1.811184182280107,0.8242809867416915,0.6863263560869793,1.359817792805272,0.6942785732353292,0.9866829605220326,0.6152451873246798,1.7359518155754894,2.2736144382950427,2.5830055458195162,1.1930195247961426,1.0625889302427682,1.7010513805959422,1.898233992687455,1.3617343862764957,0.8459327680626849,2.0203053419072834,1.0624090895166547,0.14159702933922425,3.4281938457742505,2.1039866282584727,1.8047392632422385,1.1121977507812106,2.413396426531778,1.0
HOLT,1.2809148297525865,1.2647178284345577,0.9514858161771718,0.48088640041132974,1.32065590486778,1.2239412752933738,0.7250903796801114,1.2599294705443276,0.8733355484321004,1.0037579292893049,0.4001712255964873,0.6387175464884125,0.20276402300930574,0.9828608768364335,0.3586735106296985,0.7792503632552104,0.6116181665662401,0.8451612612179102,0.6311979125387893,0.62949012597889,0.6961307409911259,0.5018540780021522,0.11198476634664889,0.22427178577385554,1.2183679857655936,0.25027920671449844,0.6109757105089227,1.0
O'CONNOR,0.732750069414174,0.7856792657465195,1.0350770070559914,1.396037475310692,1.0396752919114278,0.7330139718000561,1.5377825280955535,0.7437855862083055,0.9885286076610562,0.5452734189196283,1.189377186281211,1.1140636664412138,0.9999514069792255,0.9466950004160452,1.9244268654340597,0.8848903646534446,1.0323499377127139,1.690964400814508,1.3896503207409339,1.8863508825630038,0.7152165766027152,0.2946362428674767,1.3806606690703724,1.958575537522906,1.6273036185059646,2.1856995079886645,2.040112257024022,1.0
FLOREY,1.1162282914185826,1.041305032780477,1.2089192982716337,0.7714209934927828,1.0994335837637277,1.0413482639431206,0.9246785098114679,0.9894185452217413,1.500632469399212,0.89230830375864,0.6422879288525325,0.3881091470874758,0.529790768376608,0.8988217633307862,0.458166105647592,0.6001017959191066,0.8675198487347938,0.511389898434277,0.989533021051636,0.38377722175887313,0.9921169392874362,0.6743655951429182,0.23407898315982095,0.9375795168938578,0.7640173262665124,0.523152426218636,0.31927684835402054,1.0
LYNEHAM,0.8161752962637215,0.7198105733305485,1.0299443937978623,1.028974055876384,1.015354550386115,0.9343891410264038,1.295295828623957,1.0053872235698724,1.3144351149293485,0.9134260434794493,0.9632972252525511,1.271341759054391,0.7809537847895603,0.9858146285324108,1.3217533561430344,0.7020617769151296,0.7945718888180499,1.6656584783542507,0.8200085363710965,0.8418425426314231,0.9478903389385347,0.6136225884512738,0.4792375876112037,1.3196819129833484,1.694547569683897,1.0710671385768469,1.470748442126663,1.0
GRIFFITH,0.6605325653483142,0.6411427511086307,0.9540957756499577,1.7707925612756377,0.8012737716902474,0.6053788801016138,1.1885406779131913,0.5883377086075551,1.013540329584076,0.8393644723865209,2.354726550617347,1.795770234664327,2.060850265416896,0.9420006450420815,2.0039486367329875,1.2724869706586723,1.7761018691226997,1.6656584783542507,1.2541307026852064,2.132667774666272,0.8124774333758868,0.23010847066922765,3.7140913039868284,1.9195373279757795,2.346296634946934,1.2049505308989525,1.470748442126663,1.0
ISABELLA PLAINS,1.2501113184563533,1.1749947649777939,1.054132044004475,0.5489334129907993,1.041423280542351,1.194154775913894,0.8199308021116453,1.366700262552279,0.9203162603475092,1.0696994568617955,0.639152947289635,0.4374589122475837,0.5086884168212011,1.6974520543652845,0.5216403208341026,0.8947187141651068,1.0007019561742543,0.6792773449833803,0.7868475810736869,0.40053348498388713,1.0354341859663974,1.173015604981777,0.12214960342981848,0.6115722384947727,0.5315836114071866,0.4094955078836987,0.8330423322143872,1.0
AINSLIE,0.6589628434557847,0.8072911832317572,0.9742243785117712,1.5088287512499996,1.1554426114784802,0.8062833736080932,1.7150492735283407,0.8897182012238591,1.1481177441266874,0.630200429131106,0.9836199515237019,0.9249413620462167,1.1961444045510987,0.5815982787366084,1.4367118963057401,0.7616777822333447,0.38180471004014505,2.381118533613587,1.4283494435970105,1.0315235205914146,0.829618307497741,0.4699261595101527,0.489348085240132,1.5925275405621842,2.2626967548456838,1.6404952375670692,1.3349127913535956,1.0
CAMPBELL,0.7840747565807465,0.7346334351693503,0.9122461601325494,1.6102625745088706,0.8063907074654555,0.7518434396740098,1.4621563761979612,0.7772806131627003,0.9134294312385378,0.800107458571546,1.7974556129262893,1.7808491528347319,1.7636369532504004,0.8905106252365871,1.6863428118421484,0.9641397287185693,1.0783461855431191,1.411680177739914,1.1128673059701641,1.9730778690745676,0.8182337393077699,0.9269550472054373,1.7111531115222156,1.3180479692198526,1.718487176290752,1.3238045040251802,1.6158202034424998,1.0
THEODORE,1.3966797828367727,1.19626592459386,0.9867409334416521,0.701879472998881,0.877868600084826,1.1842567368756782,0.9647035553232046,1.0943056523857655,0.88390680834328,1.0123332593035954,0.4876712240046196,0.47064669355836813,0.6671691190981418,1.5221656540707453,0.2428332045531739,1.149562322245553,0.6388734782250695,0.6505017963512217,0.9889886236441254,0.5753491266970087,0.6940997842254849,1.5726540408767242,0.4094128556550142,1.6398614785210284,0.1484771939863248,0.9150130689639172,0.7445694580784817,1.0
CRACE,0.7620173380425036,0.7761049163789836,1.0790699972444893,1.1940464616339188,0.9906156282305392,0.6904535470567678,0.7711313928376332,0.8833648864479103,1.1920986476092912,1.0699474843582202,1.6218470972026566,1.377504787691795,1.7814044345413966,0.8495107150262918,1.36161384517065,1.4012659759036552,1.492620855510413,0.7056160766547582,1.2653319887054981,1.5362363999896134,1.0810985785151581,0.5248918156996435,0.6832318220978065,2.0524615870306575,0.7433401935433613,1.2215855710760781,0.5591448661726902,1.0
BRADDON,0.6226912246388057,0.7972838357520015,1.0290026114746766,1.4999938392129357,1.1179797928897177,0.8018119077157244,1.1590765069159654,0.7678599029883413,1.057634575601825,0.7665090096256517,0.9853310610134837,0.8937443035042576,1.4233463248991263,1.5913809619669719,1.248902286621407,0.8739850256524337,0.32857555427200424,1.1151868383750039,1.1303141693350554,0.7890791720017072,1.665900582474282,0.26960772399713206,1.2633774344178277,1.8273412404250062,1.527250010325885,1.254921092821992,1.5317419221209612,1.0
BONYTHON,1.131233499478559,1.0613741920139144,1.1006151574954113,0.652728358761397,1.0261697878617535,1.0576295116589283,0.8266207994127742,1.2406848899280352,1.1890896242189557,1.10059824966597,0.7354906766739696,0.7644159446160993,0.43265856932651153,1.7476932647610095,0.3001328509691145,0.6692251501742225,1.0966999549081735,0.7816629121866929,0.5093138857329927,0.7901224675133885,1.0326353040769038,0.44994031799727047,0.8433652213889539,0.563002244058123,0.9175615751768383,1.570725387225411,0.7668835714100538,1.0
YARRALUMLA,0.6226281353556609,0.6637004701668571,0.6830162401761314,1.6306355774462358,0.4979980910498933,0.47362893785008214,0.9741470596418074,0.6502798082367417,0.8782696475757845,0.7428152345388693,2.8867468351033336,3.544076480119277,2.738896157613643,0.5945378885591547,2.5658298892800655,1.2426120014282414,2.426643100580949,1.4600247543547922,0.9675809946010012,2.516472347589369,0.8788033467831236,0.36202644735312295,6.3616877903309055,2.264985978311846,2.1533141989559286,2.0537095189267704,2.699559345014602,1.0
LATHAM,1.3686757133628182,1.1912474757154816,1.0650778846419935,0.6326929141513419,1.0511870197103017,1.0517811904232797,0.9665188823085805,1.3156829562880064,0.6375880782401181,0.8752417029881968,0.5329078017488726,0.3246800223715994,0.44320645318368157,1.158429855136636,0.563658075796699,1.1074113276836788,0.3932028303342329,0.6291365567645169,0.8695509456193834,0.6070387851426227,0.6509600986144802,1.014000938771456,1.1519010909444913,0.28836390333360745,0.4699655110781594,0.0,0.7855796043022175,1.0
FORDE,0.7469614292223584,0.8774869635203549,1.090696964246194,1.3720837040247584,0.8125854383396605,0.6844962439763528,0.7849351721563443,0.9987042771789812,0.9824711311864709,1.1912034269618557,1.7630357789529398,1.5336158528743804,2.066283768941535,0.7687662602248564,1.549673707361794,1.9797547141399099,1.1129903897374356,0.536801800166951,1.269528004880277,2.1804937320474043,0.5939934280259839,0.5767878991727722,2.40250557103771,1.9546701027521722,1.1435679926658604,1.0067728541283778,1.433664284923009,1.0
FLYNN,1.1590067024231776,1.3348885497873582,0.9972059431011464,0.6641776326280674,1.1189308025567766,1.1705343066922518,0.9427845868930844,1.0335175945435495,0.8391429428970529,1.1679615062166775,0.5594269103667076,0.5413294880940479,0.4926300888885805,0.9673338487663478,0.537915828474661,0.7196549126755029,0.707605364271084,0.9006058637872069,0.9128224381739025,0.35402604241466806,0.3416769237988327,0.9676915464794377,1.058070285254404,0.3027137658217728,1.151155647593501,0.6756352423913664,1.0308405352662393,1.0
WESTON,0.9475305265816794,0.887092960741187,1.1026370071674994,1.12181099431598,1.0074766339225125,1.0671645908278846,1.2804656192058474,0.8586634647064469,1.073487127546223,0.7976159776866678,0.92991444930887,0.825540113438329,1.0444518622636412,0.72166906837998,1.0804401695207375,1.1674993292809843,0.6514168056771323,1.2059516881427932,1.2834257412497418,1.635495843730018,1.2867770868911297,0.8746531398212528,1.2144031015906942,1.2160419721731377,0.9909315631014975,0.6785294438104631,0.8282050564157124,1.0
FARRER,0.8624174811997101,0.9087385172578151,1.1887248893634348,1.3590910211800007,0.8243245413043389,0.9712624028631243,1.0230924993092423,0.888959224937673,1.1281149185833608,0.7921564699830247,1.0401474975278309,1.1014515138654206,1.308639395560927,0.6467104515860429,1.4228573939305642,1.2953361364936633,1.7997195258100136,0.9162383667266184,1.2382226580179585,1.368650341408297,1.2166268477600672,0.6891419547493391,1.537765740382141,1.231872798233251,1.5057477440281433,0.8592034483159252,1.0487336207385558,1.0
DOWNER,1.0383983701674546,0.7872697096043059,1.033382144120461,1.0297477205800505,1.1426226223326308,0.8604599581856195,1.4244722365516707,0.9340983353919691,1.0882619392517991,1.119994097991438,0.7140900065781929,0.6997637103126066,0.5499732738385741,1.1107888004881599,0.910277612496469,0.761138779822211,0.6236622049339964,0.5715122925085734,1.6734315441343455,0.5990936938305359,1.0841177582188526,0.2046946529395101,0.0,0.9604902945623167,0.8696521362056165,0.8932270435123953,0.8722099366062215,1.0
GIRALANG,1.1216931053520842,1.141204976840275,1.078157560204178,0.8718449712805878,1.1285622234139219,1.152517490810795,1.1228361265917588,1.0255896024024,0.9845795346002768,0.8251795674258128,0.4497583466846077,0.7436646891706278,0.551078192520319,0.9665703650656639,0.9121063972528658,0.9973349966259818,0.5624236509085838,0.3817736559700666,0.9028888271775349,0.8254087839723199,0.7241971966002381,0.9229765177119297,0.16018714945015372,0.802016632199825,1.5685187449092763,0.7160172583856269,0.8739622418530447,1.0
MONCRIEFF,0.9018067710220335,0.7475248339027116,0.8182791338459976,0.885182732187481,1.2288582919426405,1.1165544551017226,0.7728905964767862,1.2232505542761747,1.1823721925548554,1.4075097559873802,0.8510088451673825,0.45302490447895566,1.1190175230065835,1.1003096608609129,1.0418176015026837,1.1912853455813839,0.6979228499376109,0.7752283009040313,0.8512228277786893,0.7618510448699128,0.9190952437729946,0.0,0.3252754865428415,0.6514289096215611,0.8847302456553826,0.5452283381358171,0.22183309835918052,1.0
DUFFY,1.0152005368175874,1.0196978760482218,0.8769417158020246,1.2162224845180682,1.026515531160184,1.0324952452783802,1.2332527189950933,0.8637126908409934,0.821098840173363,1.1789367125795542,0.8762334575849277,0.45534691834096974,1.0359568330890616,0.9266062392590877,1.1635083527232544,1.0776522329147025,0.6377273699863264,0.9740022412050264,2.566757506828308,0.9954827620127467,1.2933285916219268,0.4186220734129397,0.32694271097412203,1.145843752226444,1.2449709976536583,1.0960458955246923,0.445940241806615,1.0
FADDEN,0.9405222456355663,0.9041389617384302,1.120923104228577,1.21867885163282,0.8587393906724297,0.8423139013041012,1.1853170477159274,0.8610541433529131,1.1552833420024797,0.7985297660910577,1.304857333633575,1.2686794353086979,1.224216620411097,0.8442913840318484,0.7629281889896563,0.7851457423708951,1.2866660794656906,1.1790765496945232,1.4606417642203569,1.544974042388727,1.3978896895337454,0.3167263438063516,1.3192662442823415,0.33026165764422993,0.5382490212192984,1.474240291050448,2.699160532879129,1.0
DEAKIN,0.5523507791694559,0.5995708407866214,0.8242539303802455,1.599977860342198,0.7713148805360952,0.5471058706393281,0.8580202107828934,0.5882407888682633,1.0643475999773173,0.461834232234351,2.0976626273403136,3.105075211654042,3.126344690430624,0.6071464031819718,2.954196767520913,0.9120681530524832,2.5907466920214945,1.5827409662392558,0.668421080876951,1.9442866983210554,0.8444097843492754,0.5314495479103627,5.1467522390489,1.9949798413865922,0.5418915184998038,1.2986898139146903,1.5851655081605782,1.0
MAWSON,0.8537496565899471,0.8679209317146727,0.954265468850132,1.2269656718104363,1.0641507977117528,0.9400462993917207,1.1073341562566918,1.0007178138646242,1.1200038013718825,0.8031338561345429,1.016496879714654,1.0115171979086444,1.165990097032896,1.0225513266980535,1.3870911347436397,1.3033560525076242,1.5866602748267664,1.8847961187583486,1.02340879093886,1.270129563434558,1.4365136341967395,0.10849251663504852,0.169464726118627,1.1878539641837365,2.028110109355181,1.3256020895484166,0.6934347065074702,1.0
