Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"SSC (UR) by INDP - 1 Digit Level"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"INDP - 1 Digit Level","Agriculture, Forestry and Fishing","Mining","Manufacturing","Electricity, Gas, Water and Waste Services","Construction","Wholesale Trade","Retail Trade","Accommodation and Food Services","Transport, Postal and Warehousing","Information Media and Telecommunications","Financial and Insurance Services","Rental, Hiring and Real Estate Services","Professional, Scientific and Technical Services","Administrative and Support Services","Public Administration and Safety","Education and Training","Health Care and Social Assistance","Arts and Recreation Services","Other Services","Inadequately described","Not stated","Not applicable","Total",
"Auchenflower",6,63,80,34,147,66,262,279,109,63,178,101,528,103,228,375,488,63,78,102,20,2499,5873,
"Augathella",86,0,7,0,8,0,12,15,10,0,0,0,0,5,21,10,24,0,4,3,9,233,450,
"Augustine Heights",3,40,213,27,195,98,269,136,122,38,85,44,142,65,350,215,353,25,78,56,22,2288,4875,
"Aurukun",3,8,3,0,10,0,16,0,0,0,0,0,0,4,69,32,26,7,32,5,8,1037,1275,
"Austinville",5,3,10,0,24,0,17,17,0,0,0,5,9,6,7,19,15,4,13,6,4,193,359,
"Avenell Heights",91,13,124,11,126,31,221,104,70,18,36,29,57,63,95,212,297,12,71,45,19,3120,4871,
"Avoca (Qld)",78,24,98,14,129,40,283,120,66,21,27,29,60,64,97,165,325,7,79,49,26,3104,4899,
"Avoca Vale",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,33,
"Avondale (Qld)",59,10,11,0,13,3,26,8,9,0,5,0,5,12,5,9,37,0,10,10,4,390,636,
"Ayr",489,77,456,65,194,71,396,233,113,19,61,35,128,112,221,333,450,25,186,100,59,4919,8738,
"Babinda (Qld)",60,11,43,0,31,10,39,20,9,4,0,4,14,6,47,41,73,4,22,22,10,778,1248,
"Back Plains",9,0,5,0,3,0,3,0,3,0,0,0,6,0,0,3,7,0,0,0,3,30,79,
"Badu Island",0,0,0,0,12,0,11,4,0,0,0,0,0,0,46,31,32,6,21,0,4,638,814,
"Baffle Creek",3,0,0,0,4,0,0,4,0,0,0,3,3,4,0,5,5,0,0,0,0,120,155,
"Baffle West",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,
"Bahrs Scrub",11,7,98,6,155,16,100,52,61,9,34,19,38,31,56,75,113,9,41,28,9,960,1920,
"Bajool",28,16,10,3,14,3,10,4,23,0,0,0,4,0,9,13,18,0,8,9,3,281,457,
"Bakers Bend",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,33,
"Bakers Creek (Qld)",21,80,57,3,36,29,42,32,43,8,5,13,18,27,19,16,54,8,23,26,8,621,1159,
"Baking Board",4,7,0,0,3,7,6,0,6,0,0,3,3,0,3,0,0,0,9,5,0,58,98,
"Balberra",32,28,14,0,15,12,11,11,9,0,0,4,3,6,4,12,18,4,16,8,7,253,460,
"Balcomba",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,
"Bald Hills (Qld)",13,24,207,43,329,105,351,171,249,33,95,49,170,121,271,236,428,56,148,90,33,3270,6499,
"Bald Knob",11,0,6,0,14,0,11,14,4,0,5,3,4,0,5,16,6,0,4,8,0,131,246,
"Balgal Beach",26,16,19,3,28,7,24,16,11,0,0,3,10,8,13,18,25,4,11,14,4,705,963,
"Balgowan (Qld)",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,
"Ball Bay",5,18,5,3,7,4,14,14,5,6,3,0,7,0,11,9,15,0,9,6,3,212,357,
"Ballandean",59,0,26,0,3,0,14,18,6,0,0,3,4,3,0,16,9,6,4,3,0,173,337,
"Ballard",3,0,3,3,8,0,8,8,0,0,0,3,5,5,4,11,7,0,0,0,0,84,156,
"Ballaroo",20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,42,
"Ballogie",7,0,3,0,5,0,3,0,0,0,0,0,5,0,3,5,5,0,4,0,0,227,272,
"Balmoral (Qld)",5,47,109,28,162,65,146,129,76,32,134,66,300,72,124,222,256,45,63,53,13,1741,3894,
"Balmoral Ridge",0,4,4,4,8,0,12,14,0,0,0,5,13,7,0,7,18,3,9,0,0,152,276,
"Balnagowan",28,26,19,5,32,4,14,6,11,0,0,8,7,4,3,19,9,0,15,6,0,195,414,
"Bamaga",0,5,5,3,36,0,25,21,6,0,0,0,3,8,70,98,99,0,34,3,0,738,1163,
"Bambaroo",25,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,69,125,
"Bamboo",4,0,11,0,14,0,4,4,8,0,0,0,0,8,3,10,10,0,6,0,3,54,129,
"Bamboo Creek",17,0,3,4,8,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,50,95,
"Ban Ban",11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,18,36,
"Ban Ban Springs",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,
"Banana",62,32,3,0,12,0,10,12,12,0,0,0,0,4,0,12,9,0,4,5,0,178,362,
"Bancroft",25,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,55,101,
"Bangalee (Qld)",0,11,0,0,0,5,11,3,4,0,5,3,10,0,3,14,11,0,0,0,3,97,185,
"Bangall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Banks Creek",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,
"Banks Pocket",0,0,7,0,14,0,9,4,3,0,0,0,7,3,10,15,0,0,4,0,0,74,156,
"Banksia Beach",27,37,101,10,213,50,224,141,105,15,44,57,132,66,110,168,265,30,97,81,16,4017,5994,
"Bannockburn (Qld)",0,8,19,4,69,9,41,21,20,6,7,6,11,8,24,23,43,5,28,14,3,381,752,
"Banyo",5,31,185,54,233,91,262,207,351,38,78,38,206,100,235,203,345,52,109,90,48,2899,5866,
"Bapaume",24,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,10,0,0,0,0,79,129,
"Barakula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,
"Baralaba",38,16,0,0,16,4,5,3,3,0,0,0,0,4,5,29,16,0,3,6,4,158,312,
"Barambah",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,22,49,
"Barcaldine",59,3,14,24,66,6,56,36,58,6,6,0,40,17,74,65,81,10,23,19,8,744,1423,
"Barcaldine Downs",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,
"Bardon",28,121,150,57,311,98,324,316,129,126,246,134,822,133,348,562,718,115,143,118,15,4498,9499,
"Baree",0,3,4,0,0,5,4,5,9,0,0,8,0,5,0,11,10,0,0,0,4,105,165,
"Barellan Point",10,4,51,7,64,12,54,28,42,6,12,8,30,13,44,64,77,3,28,27,10,569,1158,
"Bargara",69,45,137,17,222,52,281,240,80,29,49,56,121,77,172,336,611,24,86,61,29,4683,7484,
"Bargunyah",8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,32,
"Barker Creek Flat",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,24,50,
"Barkly (Qld)",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,
"Barlil",4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,31,
"Barlows Hill",5,41,22,7,40,9,27,34,13,0,9,5,13,10,16,39,30,11,11,9,4,422,777,
"Barlyne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Barmaryee",12,58,16,8,43,11,40,22,17,3,6,13,16,13,31,57,42,0,14,14,0,453,877,
"Barmoya",9,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,7,0,0,0,0,45,85,
"Barnard",20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,
"Barney Point",0,10,32,4,53,7,39,19,44,0,5,6,18,12,19,24,27,3,20,9,0,732,1089,
"Barney View",9,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,36,65,
"Baroondah",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"Barramornie",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,
"Barratta (Qld)",14,4,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,28,69,
"Barrine",6,0,8,0,13,4,10,6,4,0,0,0,5,5,10,12,16,3,5,4,0,131,246,
"Barringha",0,0,5,0,3,0,0,4,3,0,0,0,0,0,0,3,3,0,0,0,0,35,59,
"Barringun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,
"Barron",3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,29,42,
"Barron Gorge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bartle Frere",18,0,5,0,7,0,4,3,0,0,0,0,0,0,0,7,8,0,0,4,0,63,138,
"Barwidgi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Basalt (Qld)",77,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,93,195,
"Basilisk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Basin Pocket",0,0,37,7,40,15,43,21,22,3,7,9,12,11,29,22,55,5,16,21,6,512,889,
"Battery Hill",11,14,55,10,158,13,131,89,41,13,30,25,50,44,49,108,166,24,29,32,12,1450,2534,
"Bauhinia",11,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,41,
"Bauple",28,5,12,0,12,4,18,7,11,0,4,0,6,3,18,10,25,4,8,6,6,469,648,
"Bauple Forest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"Bayrick",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,
"Bayview Heights",16,33,116,42,207,57,237,114,131,7,51,52,141,73,166,202,255,34,99,64,29,2122,4241,
"Beach Holm",3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,
"Beachmere",36,27,98,17,189,35,186,68,95,10,19,33,69,45,68,96,179,9,40,61,17,2712,4107,
"Beaconsfield (Qld)",22,312,130,39,163,108,301,157,146,15,48,56,122,68,112,200,269,17,145,75,25,2959,5489,
"Beatrice",9,3,0,0,6,0,3,0,0,0,0,0,0,0,9,4,8,0,4,0,0,59,97,
"Beaudesert",70,30,194,27,263,58,229,161,109,16,30,26,80,65,137,163,251,37,110,87,27,4222,6397,
"Beaufort (Qld)",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,47,
"Beaver Rock",0,4,0,0,0,0,3,6,4,0,0,0,0,0,4,0,4,0,0,0,0,22,52,
"Bedourie",17,0,0,0,3,0,0,0,0,0,0,0,0,0,27,5,0,0,0,0,0,66,124,
"Beebo",33,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,86,
"Beecher",6,19,53,11,59,14,37,21,44,0,3,8,22,15,18,32,24,3,22,12,9,438,864,
"Beechmont",22,3,27,11,42,9,28,45,13,6,7,5,17,17,30,40,43,10,16,22,3,425,840,
"Beelbee",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,
"Beelbi Creek",0,3,0,5,9,0,3,4,0,5,0,0,0,5,0,10,12,0,0,0,0,82,147,
"Beenaam Valley",4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,36,62,
"Beenleigh",25,16,360,18,404,114,340,201,202,28,48,55,115,133,160,194,355,54,122,143,57,5105,8253,
"Beerburrum",46,4,18,5,34,13,35,7,15,4,0,3,13,12,13,21,43,3,10,14,3,449,763,
"Beeron",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,
"Beerwah",177,49,165,35,344,69,318,194,144,29,43,43,131,117,111,221,353,62,131,103,39,3894,6767,
"Begonia",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,53,
"Beilba",16,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,44,
"Belcong",11,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,21,45,
"Belgian Gardens",4,21,44,15,69,21,61,81,37,15,13,24,63,24,147,123,174,20,29,26,6,1065,2070,
"Belivah",0,0,23,3,37,3,16,4,4,0,4,4,10,7,5,21,19,0,7,6,0,136,313,
"Bell (Qld)",64,3,11,0,14,5,19,0,13,0,0,0,11,6,17,16,8,0,8,7,5,287,501,
"Bella Creek",3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,28,45,
"Bellara",24,13,51,11,125,14,122,80,42,3,3,20,33,37,39,63,148,17,34,32,21,2282,3224,
"Bellbird Park",17,24,321,32,262,95,317,141,212,39,71,44,168,104,230,254,400,40,105,127,41,3675,6736,
"Bellbowrie",13,41,114,29,192,74,245,184,99,40,85,49,300,82,189,413,414,41,102,78,17,2656,5462,
"Bellenden Ker",22,0,8,0,9,5,13,4,3,0,0,0,11,3,3,17,15,0,3,0,5,138,251,
"Bellevue (Qld)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bellfield (Qld)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Belli Park",25,0,21,4,31,8,31,17,12,0,0,6,20,12,13,17,38,5,14,21,7,370,675,
"Bellmere",69,28,165,43,282,48,290,153,145,21,41,31,74,85,133,182,309,33,90,90,31,3531,5861,
"Bells Bridge",8,0,0,0,13,0,9,4,3,0,0,0,4,0,6,3,9,0,3,6,0,131,196,
"Bells Creek",11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,63,99,
"Bellthorpe",20,0,0,0,0,0,0,5,4,0,0,0,0,0,4,9,8,0,0,0,4,69,122,
"Belmont (Qld)",9,23,137,26,195,92,237,133,120,33,103,52,204,80,154,248,299,41,83,57,24,2016,4372,
"Belmunda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,
"Belvedere",63,7,30,9,13,9,43,25,21,0,7,3,9,6,26,42,58,5,17,7,10,496,905,
"Belyando",30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,63,
"Bemerside",14,0,12,0,5,0,8,3,3,0,4,0,6,9,9,15,0,0,0,6,0,138,241,
"Benair",26,7,9,3,3,6,5,0,0,0,0,0,0,0,3,11,8,0,0,5,0,48,140,
"Benaraby",17,21,90,22,71,8,57,21,38,0,7,9,29,16,14,44,42,0,24,17,4,673,1221,
"Benarkin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,57,
"Benarkin North",13,0,6,5,6,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,6,264,314,
"Benholme",17,5,3,0,3,0,5,0,3,0,0,0,0,0,0,4,5,0,0,0,0,51,90,
"Benobble",0,0,5,0,4,0,8,0,3,0,0,0,0,0,0,0,3,0,0,3,0,24,46,
"Benowa",20,16,136,14,352,89,449,354,140,68,170,192,345,150,138,315,538,97,125,152,36,4851,8739,
"Bentley Park",32,70,134,55,323,120,439,277,215,32,60,63,133,140,373,305,475,42,179,120,36,4390,8015,
"Berajondo",9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,42,64,
"Berat",20,0,0,0,0,6,3,0,0,0,3,0,4,0,10,4,0,0,0,3,0,61,120,
"Bergen",9,0,0,0,3,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,35,71,
"Berrinba",7,9,62,3,51,30,50,42,70,6,18,11,32,24,36,40,85,3,28,25,9,718,1349,
"Berserker",17,93,228,51,191,104,326,254,144,17,30,30,66,116,155,271,378,33,136,87,30,4116,6878,
"Bethania",15,9,177,23,202,69,212,117,115,17,22,38,76,56,94,141,276,19,73,82,24,3524,5383,
"Biarra",27,0,8,0,7,3,10,0,0,0,0,0,4,0,4,11,11,0,0,3,0,161,257,
"Biboohra",57,11,9,3,17,5,19,14,13,0,3,0,4,3,25,7,32,0,13,11,9,307,568,
"Biddaddaba",16,0,3,0,8,0,3,5,0,0,0,0,0,0,6,12,4,3,0,4,4,96,167,
"Biddeston",40,3,12,0,12,0,10,0,6,0,5,4,0,4,7,5,11,4,5,7,0,141,286,
"Bidwill (Qld)",14,3,26,0,18,0,26,9,16,0,0,0,4,4,14,26,31,0,5,0,0,296,487,
"Biggenden",24,8,20,3,13,8,25,15,16,0,0,0,0,3,22,19,28,3,11,5,0,624,845,
"Biggera Waters",9,26,175,11,402,83,489,442,146,66,100,118,189,204,134,307,521,122,135,181,58,4608,8535,
"Bilinga",9,8,26,5,110,13,77,93,27,13,11,25,46,25,43,55,89,16,28,33,8,1042,1806,
"Billa Billa",36,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,62,109,
"Biloela",59,426,366,242,153,87,281,153,47,17,35,22,76,82,165,214,202,12,124,54,33,2908,5760,
"Bilyana",42,6,6,4,4,5,0,0,0,3,0,0,0,0,4,4,9,0,0,4,0,93,179,
"Bindebango",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
"Bingegang",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,17,
"Bingil Bay",7,0,9,0,12,0,16,21,15,0,0,4,12,7,4,14,20,4,4,6,0,268,430,
"Binjour",19,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,5,0,0,0,0,57,101,
"Binna Burra (Qld)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,
"Birdsville",25,0,4,0,6,0,4,13,0,0,0,0,5,3,17,5,4,0,0,5,0,56,141,
"Birkalla",22,0,0,0,0,6,5,3,3,0,0,0,0,4,6,3,6,0,5,7,0,62,126,
"Birkdale",34,69,582,84,783,255,692,363,447,98,207,92,439,234,437,631,901,84,318,270,71,7403,14498,
"Birnam (Scenic Rim - Qld)",6,0,6,0,0,7,0,0,0,0,0,0,0,0,9,5,0,0,0,6,0,51,104,
"Birnam (Toowoomba - Qld)",0,0,3,0,8,0,0,0,0,0,0,0,0,0,5,5,11,0,3,0,0,31,63,
"Birtinya",0,11,49,7,100,18,125,79,15,11,63,36,76,37,37,59,197,21,41,29,10,922,1934,
"Black Duck Creek",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,
"Black Jack",13,10,0,0,5,0,0,4,9,0,0,0,0,0,8,5,4,3,3,0,0,93,161,
"Black Mountain (Qld)",19,12,37,0,71,11,74,43,20,3,16,12,40,22,37,60,103,9,26,24,9,791,1442,
"Black River (Qld)",12,20,48,16,110,17,57,38,51,0,12,6,23,27,43,61,58,11,58,25,16,768,1478,
"Black Snake",6,0,0,0,5,0,3,5,0,0,0,0,0,0,3,11,3,0,0,0,0,36,78,
"Blackall",173,9,12,7,36,27,54,31,24,0,0,5,10,16,61,49,86,4,15,21,13,748,1410,
"Blackbull",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Blackbutt (Qld)",30,5,16,13,22,0,21,12,6,0,0,0,0,5,7,19,15,3,5,7,4,628,837,
"Blackbutt North",7,0,9,7,5,0,12,4,3,0,6,4,0,0,4,6,6,0,5,3,6,352,437,
"Blackbutt South",19,0,7,0,0,0,4,0,0,0,0,0,4,0,0,8,7,0,0,0,0,118,167,
"Blackdown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Blackrock",32,0,16,0,8,4,20,9,9,0,5,3,11,0,10,12,15,0,9,8,0,154,320,
"Blacks Beach",13,226,69,19,132,65,219,146,69,13,23,28,62,53,81,129,202,10,85,38,11,2180,3863,
"Blacksoil",0,0,0,0,9,0,7,6,3,3,0,0,0,0,0,0,8,0,0,0,3,68,107,
"Blackstone",4,0,38,5,60,12,58,31,28,6,12,8,22,19,31,44,60,5,25,16,6,540,1025,
"Blackswamp",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,40,58,
"Blackwater",37,1111,24,15,106,27,110,222,80,0,7,35,24,90,49,161,88,13,76,48,12,2413,4751,
"Blairmore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Blanchview",5,0,8,4,17,3,5,6,0,0,3,0,0,4,7,7,22,0,3,5,0,99,190,
"Blantyre",3,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,32,58,
"Blaxland (Qld)",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,
"Blenheim",25,0,3,0,7,0,10,8,7,0,0,0,0,5,9,17,22,0,3,0,3,166,291,
"Bli Bli",44,51,181,32,477,68,414,226,128,32,109,50,200,151,185,248,511,48,165,109,34,4351,7797,
"Bloomfield",0,0,5,3,7,0,4,7,0,0,0,0,0,0,6,12,9,0,4,4,0,137,202,
"Bloomsbury",61,20,8,0,10,3,22,14,13,0,0,0,3,6,4,13,13,0,8,8,7,377,599,
"Blue Mountain",25,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,49,93,
"Blue Mountain Heights",11,9,14,4,38,19,39,28,19,3,27,15,33,7,39,92,63,0,16,13,0,442,925,
"Bluewater",10,23,39,8,64,20,49,13,22,5,6,5,26,16,32,46,49,3,23,14,0,566,1040,
"Bluewater Park",7,33,31,12,53,17,37,24,27,3,3,9,18,21,41,39,60,7,12,15,0,521,996,
"Bluff",16,57,7,3,11,3,6,19,44,0,0,4,0,12,3,13,4,0,7,5,0,158,369,
"Blythdale",7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,19,45,
"Boatman",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
"Bogandilla",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,
"Bogie",33,24,0,0,10,0,0,0,5,0,0,3,0,0,0,4,0,0,0,4,0,80,158,
"Bohle",0,0,5,0,7,0,7,5,4,0,0,0,0,0,0,0,3,0,0,4,0,47,84,
"Bohle Plains",0,39,39,17,96,26,182,92,43,21,20,23,49,43,430,118,240,26,56,33,14,1580,3200,
"Boigu Island",0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,12,5,0,11,0,0,223,267,
"Bokarina",8,7,33,6,102,22,78,42,34,11,17,13,37,24,29,48,70,8,19,18,0,726,1355,
"Bollier",14,0,5,0,11,0,0,4,0,0,0,0,0,3,0,8,7,0,4,4,4,117,195,
"Bollon",71,0,0,0,9,0,0,6,3,0,0,0,0,5,9,10,0,0,0,3,0,112,224,
"Bolwarra (Qld)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
"Bombeeta",15,0,3,0,5,0,0,5,3,0,0,0,0,0,6,0,8,0,3,8,0,74,135,
"Bon Accord",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,
"Bondoola",12,17,13,4,30,9,19,7,17,3,4,3,3,16,6,24,24,3,16,10,3,287,531,
"Bongaree",21,20,69,8,201,25,192,149,89,16,29,50,69,56,91,178,258,29,62,66,32,5249,6946,
"Bongeen",19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,38,76,
"Bonnie Doon (Qld)",3,0,14,0,15,0,18,34,17,0,0,7,9,13,12,13,20,6,13,6,0,169,376,
"Bonogin",10,21,126,13,293,59,233,139,62,30,76,40,170,98,126,241,290,46,116,82,27,2267,4569,
"Bonshaw (Qld)",17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,40,
"Bony Mountain",10,0,10,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,55,95,
"Boodua",9,0,9,0,6,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,52,91,
"Boogan",21,0,9,0,3,0,3,0,4,0,0,0,5,0,3,0,3,0,5,5,0,57,124,
"Booie",39,27,38,25,35,11,46,14,18,0,7,5,17,8,24,46,52,0,10,8,8,620,1038,
"Boolboonda",3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,37,52,
"Boolburra",7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,25,
"Boompa",21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,0,0,0,0,45,82,
"Boonah (Qld)",91,6,60,15,74,27,78,63,30,3,18,11,34,32,45,87,113,16,43,31,9,1606,2487,
"Boonara",29,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,33,72,
"Boonarga",14,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,41,
"Boondall",14,35,309,61,346,117,423,355,436,62,128,57,256,150,339,392,563,88,188,139,46,4698,9218,
"Boondandilla",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,
"Boondooma",26,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,73,
"Boonooroo",4,0,13,0,15,0,5,5,4,5,0,0,0,0,3,4,6,0,0,6,0,236,322,
"Boonooroo Plains",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
"Booral (Qld)",19,16,27,9,79,4,77,56,30,8,3,10,15,22,40,51,87,7,23,15,9,935,1536,
"Booroobin",13,4,4,0,6,5,12,3,4,0,0,3,5,0,3,11,7,6,4,8,0,153,257,
"Booubyjan",37,0,3,0,0,0,4,3,0,0,0,0,0,0,3,0,4,0,4,3,0,53,113,
"Booval",7,5,92,11,77,24,90,54,66,11,24,11,35,40,82,81,133,5,29,35,10,1691,2617,
"Booyal",17,7,9,0,3,0,10,0,9,0,0,0,4,0,0,4,7,0,0,7,0,190,278,
"Borallon",9,0,8,0,3,0,0,4,0,0,0,0,3,0,0,3,5,0,0,0,0,40,80,
"Boreen Point",7,0,6,0,13,0,10,10,0,3,0,3,0,7,3,4,22,3,6,4,0,223,330,
"Boronia Heights",29,16,365,29,326,159,392,158,348,28,57,55,111,124,135,174,378,33,162,148,66,4561,7866,
"Bororen",16,4,16,13,25,8,13,20,15,0,0,4,13,3,7,8,4,0,0,3,7,220,405,
"Boulder Creek",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,13,
"Bouldercombe",17,46,20,10,46,24,31,25,48,0,6,8,18,18,31,38,51,3,16,17,3,605,1087,
"Boulia",47,5,0,4,14,0,10,4,4,0,0,0,0,0,36,14,3,0,0,3,0,155,301,
"Bountiful Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bowen",837,217,164,28,286,96,382,300,388,20,43,57,111,173,176,300,441,18,151,134,62,5998,10384,
"Bowen Hills",9,26,65,19,87,37,187,228,83,68,93,39,282,105,137,115,238,37,61,55,19,1250,3222,
"Bowenville",73,0,3,3,7,9,5,4,3,0,0,0,0,4,5,8,8,0,3,3,0,106,250,
